f,iid,cd,dn,cs,dt
"true","16133055","02174626","Державне підприємство "Львівський державний цирк"","зареєстровано","2017-02-13T23:49:49.1380000+03:00"
"true","5468962","02174618","Державне підприємство «Національний цирк України»","зареєстровано","2017-02-13T23:49:49.4190000+03:00"
"true","6513781","02174603","Державне підприємство "Дирекція пересувних циркових колективів України"","зареєстровано","2017-02-13T23:49:49.6840000+03:00"
"true","25755349","02224548","Державне підприємство "Національний академічний театр російської драми імені Лесі Українки"","зареєстровано","2017-02-13T23:49:49.9810000+03:00"
"true","12232458","21575452","Національний ансамбль солістів "Київська камерата"","зареєстровано","2017-02-13T23:49:50.7620000+03:00"
"true","1081526","02226010","Національна філармонія України","зареєстровано","2017-02-13T23:49:51.0750000+03:00"
"true","0","19484288","Державне підприємство "Цирковий творчий колектив "Зірки України"","кабінет не створено","2017-02-13T23:49:51.3570000+03:00"
"true","2822247","04786635","Державне підприємство "Харківський державний цирк імені Ф.Д. Яшинова"","зареєстровано","2017-02-13T23:49:51.6370000+03:00"
"true","28118661","02224531","Державне підприємство"Національний академічний театр опери та балету України імені Т.Г. Шевченка"","зареєстровано","2017-02-13T23:49:51.9190000+03:00"
"false","0","16282070","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:52.2000000+03:00"
"true","9508284","39561604","Державне підприємство "Кримський дім"","зареєстровано","2017-02-13T23:49:52.4810000+03:00"
"true","15222362","19070084","Державне підприємство "Державна циркова компанія України"","зареєстровано","2017-02-13T23:49:52.7620000+03:00"
"true","0","22270823","Державне підприємство"Севастопольський державний літній цирк"","кабінет не створено","2017-02-13T23:49:53.0280000+03:00"
"false","0","33447760","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:53.3100000+03:00"
"false","0","19485307","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:53.6070000+03:00"
"false","0","31778106","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:53.8720000+03:00"
"false","0","00498052","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:54.1530000+03:00"
"true","0","35137172","Державне підприємство "Творчо-виробничий та навчально-дослідний центр розвитку сучасного мистецтва"","кабінет не створено","2017-02-13T23:49:54.4340000+03:00"
"true","0","33948323","Державне підприємство "Державна театрально-видовищна агенція"","кабінет не створено","2017-02-13T23:49:54.7160000+03:00"
"true","0","35530682","Казенне підприємство "Державний гастрольно-концертний центр України"","кабінет не створено","2017-02-13T23:49:54.9810000+03:00"
"true","8985677","05509501","Державне підприємство "Національний академічний духовий оркестр України"","зареєстровано","2017-02-13T23:49:55.2930000+03:00"
"true","9107798","05509493","Державне підприємство "Державний академічний естрадно-симфонічний оркестр України"","зареєстровано","2017-02-13T23:49:55.5750000+03:00"
"true","35765817","21608289","Державне підприємство "Дирекція будинку державних художніх колективів"","зареєстровано","2017-02-13T23:49:55.8710000+03:00"
"true","4274619","05509524","Державне підприємство","зареєстровано","2017-02-13T23:49:56.1380000+03:00"
"false","0","31636499","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:56.4180000+03:00"
"true","0","35592707","Державне підприємство "Національний туристичний офіс"","кабінет не створено","2017-02-13T23:49:56.7010000+03:00"
"true","348754894","34298456","Державне підприємство - "Головне управління комплексного обслуговування і будівництва обєктів дипломатичної служби"","зареєстровано","2017-02-13T23:49:56.9820000+03:00"
"true","0","21572380","Державне підприємство "Редакція журналу МЗС України "Політика і час"","кабінет не створено","2017-02-13T23:49:57.2790000+03:00"
"false","0","32310570","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:57.5600000+03:00"
"true","339365453","05415823","ДЕРЖАВНА УСТАНОВА "УКРАЇНСЬКИЙ ЦЕНТР ІНФОРМАЦІЙНИХ ТЕХНОЛОГІЙ ТА НАЦІОНАЛЬНОГО РЕЄСТРУ" МІНІСТЕРСТВА ОХОРОНИ ЗДОРОВ'Я УКРАЇНИ","зареєстровано","2017-02-13T23:49:57.8410000+03:00"
"false","0","21521097","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:58.1370000+03:00"
"true","0","14282255","Державне українське об"єднання "Політехмед"","кабінет не створено","2017-02-13T23:49:58.4180000+03:00"
"true","0","37403126","Державне підприємство "Інженерно-технічний центр Міністерства охорони здоров'я України"","кабінет не створено","2017-02-13T23:49:58.7010000+03:00"
"false","0","01973147","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:58.9820000+03:00"
"true","0","30371097","Державне підприємство "Державний науково-дослідний центр з проблем гігієни харчування Міністерства охорони здоров"я України"","кабінет не створено","2017-02-13T23:49:59.2630000+03:00"
"false","0","32401840","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:59.5590000+03:00"
"false","0","20275644","","Нажаль, Нічого не знайдено.","2017-02-13T23:49:59.8410000+03:00"
"true","355411030","31450352","Державне підприємство "Український медичний центр сертифікації"","зареєстровано","2017-02-13T23:50:00.1210000+03:00"
